domain,profile,modelID,estimateStage,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond,meanNEES,stateCoverage95,positionCoverage95,divergenceCount,invalidCovarianceCount
real_adsb,random_dropout_25,native_imm,posterior,adsb_scoring_proxy,3988,40,15.6045452907537,5.8938984620653,19.1413558108984,2.79140651812456,1.58096530428859,5.02550771797203,NaN,NaN,NaN,0,0
real_adsb,random_dropout_25,native_imm,prior,adsb_scoring_proxy,3988,40,15.6045452907537,5.8938984620653,19.1413558108984,2.79140651812456,1.58096530428859,5.02550771797203,NaN,NaN,NaN,0,0
real_adsb,random_dropout_25,warm_ukf,posterior,adsb_scoring_proxy,3988,40,386.779546938524,20.8104940022954,189.603341196214,14.8707519094184,10.5532234951709,26.9327844450219,NaN,NaN,NaN,0,0
real_adsb,random_dropout_25,warm_ukf,prior,adsb_scoring_proxy,3988,40,386.779546938524,20.8104940022954,189.603341196214,14.8707519094184,10.5532234951709,26.9327844450219,NaN,NaN,NaN,0,0
synthetic_canonical,degraded,ca_ekf,posterior,latent_kinematic_truth,1680,7,94.1602062734879,39.6533979774926,174.316449820412,14.7938122565261,9.21542330875095,23.2378183835045,3.49028642254998,0.998214285714286,0.992857142857143,0,0
synthetic_canonical,degraded,ca_ekf,prior,latent_kinematic_truth,1680,7,100.783555401437,44.0397321037898,184.33207182142,15.4900040827105,9.73519485322701,24.4053713914059,3.40200833761527,0.998214285714286,0.994047619047619,0,0
synthetic_canonical,degraded,ct_ekf,posterior,latent_kinematic_truth,1680,7,116.11734504752,31.8143684175611,160.099462292692,17.5095495686893,4.076111222158,39.9276055285,16.4905573321364,0.788095238095238,0.804761904761905,0,0
synthetic_canonical,degraded,ct_ekf,prior,latent_kinematic_truth,1680,7,124.015456591836,34.0151355986028,181.121102865064,18.2909532155227,4.10543489833131,41.9536179107218,17.0958484817486,0.786904761904762,0.802976190476191,0,0
synthetic_canonical,degraded,cv_ekf,posterior,latent_kinematic_truth,1680,7,122.192570873027,32.6696304546406,178.420818993108,18.5576501508575,3.75817552799987,43.9118093462667,18.9177311079979,0.798809523809524,0.8,0,0
synthetic_canonical,degraded,cv_ekf,prior,latent_kinematic_truth,1680,7,130.590735260151,34.5098365752572,199.411853931165,19.4005161825201,3.81273871972745,46.5262083420598,19.6761391657124,0.798809523809524,0.8,0,0
synthetic_canonical,degraded,native_imm,posterior,latent_kinematic_truth,1680,7,81.4362383751629,40.7901201530902,140.807693151059,16.2740041642025,10.415519858806,29.7498566453385,2.39139615749522,0.998809523809524,0.998809523809524,0,0
synthetic_canonical,degraded,native_imm,prior,latent_kinematic_truth,1680,7,88.171018919033,45.379404989793,151.211490451639,17.270257906789,10.8113170504563,31.7205506788213,2.2326444990063,0.998809523809524,0.998809523809524,0,0
synthetic_canonical,degraded,warm_ukf,posterior,latent_kinematic_truth,1680,7,399.615756605792,48.860835619416,786.972913989756,32.1520711483551,21.4568412717882,58.7360807463509,23.0598057436829,0.464880952380952,0.899404761904762,0,0
synthetic_canonical,degraded,warm_ukf,prior,latent_kinematic_truth,1680,7,428.898584471,56.4720264814103,841.660354243573,32.6757530048057,21.4226198447278,60.371849382293,23.1259187846881,0.469047619047619,0.888690476190476,0,0
synthetic_canonical,empirical_timing,ca_ekf,posterior,latent_kinematic_truth,1680,7,21.6239263912095,0.000497635700037827,6.75211873926476,3.83702582119194,0.000877802105473058,3.81108344918158,0.316423162606222,0.993452380952381,0.999404761904762,0,0
