relativeSourceFile,sourceFileSHA256,sessionID,campaignID,captureTimeUtc,receiverOriginSource,legacy_pre3day_v1,campaign_3day_increment_v1,expanded_post3day_v2
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w128_20260822T045740Z/truth/0_20260822_005741_adsb_stage4B_3Day_nohup_20260819T132526Z_w128_20260822T045740Z.txt.gz,231E3B88904BDCBA6AEF0AAA2B09FA451DAD05E1552CD6315E845FCB4D367ACF,stage4B_3Day_nohup_20260819T132526Z_w128_20260822T045740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 04:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w129_20260822T052740Z/truth/0_20260822_012742_adsb_stage4B_3Day_nohup_20260819T132526Z_w129_20260822T052740Z.txt.gz,72C01612B72C15D715E6D3A50C697B10E99E339E71732141F37F094F4CBE536B,stage4B_3Day_nohup_20260819T132526Z_w129_20260822T052740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 05:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w130_20260822T055740Z/truth/0_20260822_015742_adsb_stage4B_3Day_nohup_20260819T132526Z_w130_20260822T055740Z.txt.gz,236D14D1E62AA9AD1EBB6D60F914B8C2A45F6439F1595C66D139EA9757F1FEB7,stage4B_3Day_nohup_20260819T132526Z_w130_20260822T055740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 05:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w131_20260822T062740Z/truth/0_20260822_023507_adsb_stage4B_3Day_nohup_20260819T132526Z_w131_20260822T062740Z.txt.gz,8DCBCF14E0514619B2489D6094969030FDB2AFD5774C69CDA2E5FDDFF296C368,stage4B_3Day_nohup_20260819T132526Z_w131_20260822T062740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 06:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w132_20260822T065740Z/truth/0_20260822_025754_adsb_stage4B_3Day_nohup_20260819T132526Z_w132_20260822T065740Z.txt.gz,CD93B286BB2CA0B60BD5652B3B49457A818312CD68220CE0D55A236EF8CE7559,stage4B_3Day_nohup_20260819T132526Z_w132_20260822T065740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 06:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w134_20260822T075740Z/truth/0_20260822_035741_adsb_stage4B_3Day_nohup_20260819T132526Z_w134_20260822T075740Z.txt.gz,9095C7476348FE9D1EF0D881BE833B01E39A033C4E7D60D18DA96AAF40872E42,stage4B_3Day_nohup_20260819T132526Z_w134_20260822T075740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 07:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w135_20260822T082740Z/truth/0_20260822_042741_adsb_stage4B_3Day_nohup_20260819T132526Z_w135_20260822T082740Z.txt.gz,7CB7162B004C2323FF01E2A60193C7736934D56A3E7188BBFEDEFCF8653F2643,stage4B_3Day_nohup_20260819T132526Z_w135_20260822T082740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 08:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w136_20260822T085740Z/truth/0_20260822_045742_adsb_stage4B_3Day_nohup_20260819T132526Z_w136_20260822T085740Z.txt.gz,220E7E56C060D91CEA7AE879B03137A8ACF39F92CC44968DF84896D4E3EAB452,stage4B_3Day_nohup_20260819T132526Z_w136_20260822T085740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 08:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w137_20260822T092740Z/truth/0_20260822_052741_adsb_stage4B_3Day_nohup_20260819T132526Z_w137_20260822T092740Z.txt.gz,6A09AD3A22A62DB1DB581D857DB6D1E72ED0AC31C62BDE87FA2ED7A924A515BB,stage4B_3Day_nohup_20260819T132526Z_w137_20260822T092740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 09:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w138_20260822T095740Z/truth/0_20260822_055741_adsb_stage4B_3Day_nohup_20260819T132526Z_w138_20260822T095740Z.txt.gz,FA984F9D35D5C5D2327FC6012B2D903A003753AD5887E3288FE084DF3338B2AF,stage4B_3Day_nohup_20260819T132526Z_w138_20260822T095740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 09:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w139_20260822T102740Z/truth/0_20260822_062741_adsb_stage4B_3Day_nohup_20260819T132526Z_w139_20260822T102740Z.txt.gz,605DDF6B231866D1CD96FA8216101DA0088E7901B3042C166F215A4088E0712E,stage4B_3Day_nohup_20260819T132526Z_w139_20260822T102740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 10:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w140_20260822T105740Z/truth/0_20260822_065741_adsb_stage4B_3Day_nohup_20260819T132526Z_w140_20260822T105740Z.txt.gz,DE0097A20D7B3912A22592A07DBEBDC050DDED5F1BDA4DF884DDBD8626D2F331,stage4B_3Day_nohup_20260819T132526Z_w140_20260822T105740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 10:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w141_20260822T112740Z/truth/0_20260822_072742_adsb_stage4B_3Day_nohup_20260819T132526Z_w141_20260822T112740Z.txt.gz,A5443B4F7ACF0FE7C389048C3F8F1710812F839EE3A9F6D69AA42DBAF3075C97,stage4B_3Day_nohup_20260819T132526Z_w141_20260822T112740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 11:27:41,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w142_20260822T115740Z/truth/0_20260822_075741_adsb_stage4B_3Day_nohup_20260819T132526Z_w142_20260822T115740Z.txt.gz,6F84A04123B36D034C5E76D715163A5EB03F816A7FF6C656694F7A671731B362,stage4B_3Day_nohup_20260819T132526Z_w142_20260822T115740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 11:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w143_20260822T122740Z/truth/0_20260822_082741_adsb_stage4B_3Day_nohup_20260819T132526Z_w143_20260822T122740Z.txt.gz,E2ED78BE51805D96EBC5929BB7F5F811C48E62FBEAA334FBDF15FE2CA3F48752,stage4B_3Day_nohup_20260819T132526Z_w143_20260822T122740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 12:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w144_20260822T125740Z/truth/0_20260822_085741_adsb_stage4B_3Day_nohup_20260819T132526Z_w144_20260822T125740Z.txt.gz,262218C2217606C7905908C2033B4F6705C3AEC72F1CD470B794522222435BE7,stage4B_3Day_nohup_20260819T132526Z_w144_20260822T125740Z,stage4B_3Day_nohup_20260819T132526Z,22-Aug-2026 12:57:40,session_manifest,0,1,1
