domain,profile,comparisonFamily,modelID,transitionBin,transitionBinCenterSeconds,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,minus10_to_0,-5,147,5,25.0394853006046,13.6686852877726,3.20940458181763,0.240757174113135
synthetic_canonical,empirical_timing,causal_history,constvel,minus10_to_0,-5,147,5,21.1627304294835,7.29015461814988e-12,3.36875133798246,0
synthetic_canonical,empirical_timing,causal_history,constacc,minus10_to_0,-5,147,5,32.8633908310974,3.63797880709171e-12,5.47317332452639,0
synthetic_canonical,empirical_timing,causal_history,constturn,minus10_to_0,-5,147,5,32.5947746379817,7.29015461814988e-12,5.38746340960927,8.98773367955636e-14
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,0_to_10,5,145,5,13.3878061991102,12.1882717855529,1.40276850531316,0.152767000759334
synthetic_canonical,empirical_timing,same_information,constvel,0_to_10,5,145,5,2.82296039979116,3.74994272134942e-12,1.39241285625397,0
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,0_to_10,5,145,5,13.3878061991102,12.1882717855529,1.40276850531316,0.152767000759334
synthetic_canonical,empirical_timing,causal_history,constvel,0_to_10,5,145,5,2.82296039979116,3.74994272134942e-12,1.39241285625397,0
synthetic_canonical,empirical_timing,causal_history,constacc,0_to_10,5,145,5,5.42202030161718,1.81898940354586e-12,2.23050181790116,0
synthetic_canonical,empirical_timing,causal_history,constturn,0_to_10,5,145,5,5.58035585055583,7.33258070640527e-12,2.29254740588557,6.35528743231302e-14
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,10_to_30,20,218,5,54.3291866372804,11.6588079520511,8.23577986993847,0.334533592692027
synthetic_canonical,empirical_timing,same_information,constvel,10_to_30,20,218,5,54.0492844467767,0.0749999999998181,8.27995806825921,0.15
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,10_to_30,20,218,5,54.3291866372804,11.6588079520511,8.23577986993847,0.334533592692027
synthetic_canonical,empirical_timing,causal_history,constvel,10_to_30,20,218,5,54.0492844467767,0.0749999999998181,8.27995806825921,0.15
synthetic_canonical,empirical_timing,causal_history,constacc,10_to_30,20,218,5,39.8798621954652,1.81898940354586e-12,5.77590081263244,0
synthetic_canonical,empirical_timing,causal_history,constturn,10_to_30,20,218,5,39.740759299841,0.0187499999992724,5.77266901489595,0.075
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,30_to_60,45,116,5,18.0771246713713,11.7571737460772,5.91893731413152,1.07753880205585
synthetic_canonical,empirical_timing,same_information,constvel,30_to_60,45,116,5,10.8406710143273,1.62695358267213e-11,5.80105033319343,0
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,30_to_60,45,116,5,18.0771246713713,11.7571737460772,5.91893731413152,1.07753880205585
synthetic_canonical,empirical_timing,causal_history,constvel,30_to_60,45,116,5,10.8406710143273,1.62695358267213e-11,5.80105033319343,0
synthetic_canonical,empirical_timing,causal_history,constacc,30_to_60,45,116,5,0.600585963078457,1.06258435206906e-11,0.384959512888216,0
synthetic_canonical,empirical_timing,causal_history,constturn,30_to_60,45,116,5,0.0372288754664227,1.62695358267213e-11,0.0592858166143619,1.86914610906767e-13
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,minus30_to_minus10,-20,130,5,104.16110061196,55.1562030272924,11.3008867479933,3.03318500082249
synthetic_canonical,degraded,same_information,constvel,minus30_to_minus10,-20,130,5,97.5997035091232,55.0410191171665,11.3476303136357,3.03680519557606
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,minus30_to_minus10,-20,130,5,104.16110061196,55.1562030272924,11.3008867479933,3.03318500082249
synthetic_canonical,degraded,causal_history,constvel,minus30_to_minus10,-20,130,5,97.5997035091232,55.0410191171665,11.3476303136357,3.03680519557606
synthetic_canonical,degraded,causal_history,constacc,minus30_to_minus10,-20,130,5,109.352548963329,56.205448758139,15.679471650898,6.54400818676109
synthetic_canonical,degraded,causal_history,constturn,minus30_to_minus10,-20,130,5,69.202104481543,56.1913598418623,8.11706628762511,3.94109664104297
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,minus10_to_0,-5,117,5,69.2154467672365,58.7520029807362,4.99995256902902,3.44648185243232
synthetic_canonical,degraded,same_information,constvel,minus10_to_0,-5,117,5,67.1190939876985,58.1353193269834,5.19089059937938,3.61484111805017
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,minus10_to_0,-5,117,5,69.2154467672365,58.7520029807362,4.99995256902902,3.44648185243232
synthetic_canonical,degraded,causal_history,constvel,minus10_to_0,-5,117,5,67.1190939876985,58.1353193269834,5.19089059937938,3.61484111805017
synthetic_canonical,degraded,causal_history,constacc,minus10_to_0,-5,117,5,111.686909355565,58.3946657685381,17.069720729758,6.17602667344255
synthetic_canonical,degraded,causal_history,constturn,minus10_to_0,-5,117,5,97.0907325623809,55.6197648143267,12.5997040238852,4.05002975652157
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,0_to_10,5,112,5,63.4428574672714,59.1093118265502,3.74919523458071,2.98977092126277
synthetic_canonical,degraded,same_information,constvel,0_to_10,5,112,5,63.2392998985668,57.8899951248197,3.70593620535059,2.9853455729464
