domain,profile,comparisonFamily,modelID,weighting,caseID,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond
synthetic_canonical,degraded,same_information,constvel,independent_event_weighted,cv_level__degraded,latent_kinematic_truth,156,1,58.6870268031232,54.3280630043593,93.1310819649619,3.21307195071297,2.7723095783821,5.37862550328611
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,pair_weighted,cv_level__degraded,latent_kinematic_truth,155,1,60.2347275002588,52.5978120858018,97.4572357049553,3.22968621075031,2.82583115105048,5.45429597730742
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,independent_event_weighted,cv_level__degraded,latent_kinematic_truth,155,1,60.2347275002589,52.5978120858018,97.4572357049553,3.22968621075031,2.82583115105048,5.45429597730742
synthetic_canonical,degraded,causal_history,constvel,pair_weighted,cv_level__degraded,latent_kinematic_truth,155,1,58.6866965764401,54.3280630043593,93.1310819649619,3.20225346441548,2.7723095783821,5.37862550328611
synthetic_canonical,degraded,causal_history,constvel,independent_event_weighted,cv_level__degraded,latent_kinematic_truth,155,1,58.6866965764401,54.3280630043593,93.1310819649619,3.20225346441548,2.7723095783821,5.37862550328611
synthetic_canonical,degraded,causal_history,constacc,pair_weighted,cv_level__degraded,latent_kinematic_truth,155,1,109.752093185325,56.0865209390506,113.786427766735,16.4463932080875,6.34803322431536,34.7671403697107
synthetic_canonical,degraded,causal_history,constacc,independent_event_weighted,cv_level__degraded,latent_kinematic_truth,155,1,109.752093185325,56.0865209390506,113.786427766735,16.4463932080875,6.34803322431536,34.7671403697107
synthetic_canonical,degraded,causal_history,constturn,pair_weighted,cv_level__degraded,latent_kinematic_truth,155,1,68.9863863474041,55.6469473618545,98.6733561038562,8.79991526052764,4.20263117746285,15.5344200299838
synthetic_canonical,degraded,causal_history,constturn,independent_event_weighted,cv_level__degraded,latent_kinematic_truth,155,1,68.9863863474041,55.6469473618545,98.6733561038562,8.79991526052765,4.20263117746285,15.5344200299838
synthetic_canonical,ideal,same_information,expanded_warm_mean_v1,pair_weighted,cv_climb__ideal,latent_kinematic_truth,480,1,25.9775777592183,26.0316415876126,26.3304103016447,0.0394930975830525,0.0359633852819766,0.0544128792327723
synthetic_canonical,ideal,same_information,expanded_warm_mean_v1,independent_event_weighted,cv_climb__ideal,latent_kinematic_truth,480,1,25.9775777592183,26.0316415876126,26.3304103016447,0.0394930975830525,0.0359633852819766,0.0544128792327723
synthetic_canonical,ideal,same_information,constvel,pair_weighted,cv_climb__ideal,latent_kinematic_truth,480,1,0,0,0,0,0,0
synthetic_canonical,ideal,same_information,constvel,independent_event_weighted,cv_climb__ideal,latent_kinematic_truth,480,1,0,0,0,0,0,0
synthetic_canonical,ideal,causal_history,expanded_warm_mean_v1,pair_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,25.9770520351771,26.0316415876126,26.334065816137,0.0395042117409605,0.0360372894934279,0.0545210497144076
synthetic_canonical,ideal,causal_history,expanded_warm_mean_v1,independent_event_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,25.9770520351771,26.0316415876126,26.334065816137,0.0395042117409605,0.0360372894934279,0.0545210497144076
synthetic_canonical,ideal,causal_history,constvel,pair_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,0,0,0,0,0,0
synthetic_canonical,ideal,causal_history,constvel,independent_event_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,0,0,0,0,0,0
synthetic_canonical,ideal,causal_history,constacc,pair_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,0,0,0,0,0,0
synthetic_canonical,ideal,causal_history,constacc,independent_event_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,0,0,0,0,0,0
synthetic_canonical,ideal,causal_history,constturn,pair_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,0,0,0,2.1316282072803e-14,2.1316282072803e-14,2.1316282072803e-14
synthetic_canonical,ideal,causal_history,constturn,independent_event_weighted,cv_climb__ideal,latent_kinematic_truth,479,1,0,0,0,2.1316282072803e-14,2.1316282072803e-14,2.1316282072803e-14
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,pair_weighted,cv_climb__empirical_timing,latent_kinematic_truth,212,1,19.5541099481974,23.9055318736084,26.2700315633031,0.852517425456643,0.16312389767419,1.30732014220532
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,independent_event_weighted,cv_climb__empirical_timing,latent_kinematic_truth,212,1,19.5541099481974,25.5644525722024,26.2700315633031,0.852517425456643,0.163448628879367,1.30732014220532
synthetic_canonical,empirical_timing,same_information,constvel,pair_weighted,cv_climb__empirical_timing,latent_kinematic_truth,212,1,7.05708975061532e-12,0,1.49997708853977e-11,0,0,0
synthetic_canonical,empirical_timing,same_information,constvel,independent_event_weighted,cv_climb__empirical_timing,latent_kinematic_truth,212,1,7.05708975061532e-12,0,1.49997708853977e-11,0,0,0
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,pair_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,19.5995241701339,25.5644525722024,26.2700315633031,0.854387728161447,0.16312389767419,1.30732014220532
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,independent_event_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,19.5995241701339,25.5644525722024,26.2700315633031,0.854387728161448,0.16312389767419,1.30732014220532
synthetic_canonical,empirical_timing,causal_history,constvel,pair_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,7.07268446062102e-12,0,1.49997708853977e-11,0,0,0
synthetic_canonical,empirical_timing,causal_history,constvel,independent_event_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,7.07268446062103e-12,0,1.49997708853977e-11,0,0,0
synthetic_canonical,empirical_timing,causal_history,constacc,pair_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,7.07268446062102e-12,0,1.49997708853977e-11,0,0,0
synthetic_canonical,empirical_timing,causal_history,constacc,independent_event_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,7.07268446062103e-12,0,1.49997708853977e-11,0,0,0
synthetic_canonical,empirical_timing,causal_history,constturn,pair_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,7.07268446062102e-12,0,1.49997708853977e-11,7.79144068496065e-14,4.2632564145606e-14,1.31017606822935e-13
synthetic_canonical,empirical_timing,causal_history,constturn,independent_event_weighted,cv_climb__empirical_timing,latent_kinematic_truth,211,1,7.07268446062103e-12,0,1.49997708853977e-11,7.79144068496065e-14,4.2632564145606e-14,1.31017606822935e-13
